date,open,high,low,close,volume,cma,y
 2007/04/06,3287.68,3334.22,3273.85,3323.58,129058792,3366.2885714286,1
 2007/04/09,3333.42,3399.51,3333.26,3398.95,146916256,3400.5357142857,1
 2007/04/10,3405.23,3444.37,3351.1,3444.29,156472656,3432.9257142857,1
 2007/04/11,3454.42,3497.52,3428.78,3495.22,157105456,3472.54,1
 2007/04/12,3503.23,3532.86,3488.08,3531.03,145027216,3513.7242857143,1
 2007/04/13,3537.22,3563.86,3504.16,3518.27,160138112,3544.2171428572,1
 2007/04/16,3523.22,3597.22,3523.22,3596.44,138165440,3544.8928571429,1
 2007/04/17,3611.63,3622.89,3510.5,3611.87,170124336,3557.6042857143,1
 2007/04/18,3614.68,3623.87,3564.23,3612.4,157569856,3583.2985714286,1
 2007/04/19,3610.02,3617.44,3358.93,3449.02,183034576,3612.1928571429,1
 2007/04/20,3460.9,3591.46,3460.9,3584.2,146076848,3633.2671428572,1
 2007/04/23,3615.79,3710.89,3615.79,3710.89,171334848,3657.7228571429,1
 2007/04/24,3736.15,3762.39,3689.13,3720.53,182650144,3678.79,1
 2007/04/25,3708.57,3769.25,3653.99,3743.96,158326864,3734.8257142857,1
 2007/04/26,3766.48,3784.68,3732.6,3783.06,125989632,3787.0842857143,1
 2007/04/27,3788.75,3802.92,3720.6,3759.87,139387584,3830.2542857143,1
 2007/04/30,3784.27,3851.35,3759.48,3841.27,161432000,3877.2785714286,1
 2007/05/08,3937.94,3964.71,3901.33,3950.01,172703136,3916.9528571429,1
 2007/05/09,3961.1,4015.22,3875.38,4013.08,218562864,3954.5714285714,1
 2007/05/10,4021.42,4072.14,3991.48,4049.7,179749376,3974.4728571429,1
 2007/05/11,4024.42,4039.67,3949.37,4021.68,153198320,3995.1542857143,1
 2007/05/14,3970.66,4081.43,3940.36,4046.39,149498704,4009.1942857143,1
 2007/05/15,4055.83,4069.85,3891.36,3899.18,166526144,4011.6485714286,1
 2007/05/16,3890.81,3987.41,3845.23,3986.04,142199408,4014.8671428572,1
 2007/05/17,4002.49,4064.28,3983,4048.29,148792592,4027.5385714286,1
 2007/05/18,4041.39,4052.1,3999.17,4030.26,138247952,4045.7271428572,1
 2007/05/21,3902.35,4083.42,3892.98,4072.23,165329328,4081.72,1
 2007/05/22,4091.14,4136.63,4086.82,4110.38,181476912,4109.3971428572,1
 2007/05/23,4125.43,4175.44,4093.92,4173.71,182091472,4141.3714285714,-1
 2007/05/24,4188.68,4208.39,4089.39,4151.13,210286384,4184.8942857143,-1
 2007/05/25,4133.19,4190.47,4111.26,4179.78,167487168,4182.16,-1
 2007/05/28,4221.58,4283.93,4215.24,4272.11,193538416,4182.0557142857,-1
 2007/05/29,4288.98,4335.96,4262.02,4334.92,182559008,4157.3457142857,-1
 2007/05/30,4087.41,4275.24,4015.51,4053.09,206780000,4088.67,-1
 2007/05/31,4006.28,4178.11,3858.04,4109.65,191331776,4029.7157142857,-1
 2007/06/01,4120.63,4181.28,3966.98,4000.74,176464192,3958.8885714286,-1
 2007/06/04,3981.82,3987.27,3659.09,3670.4,129557800,3895.4428571429,-1
 2007/06/05,3564.43,3768.56,3404.15,3767.1,171665728,3875.45,1
 2007/06/06,3781.38,3821.7,3682.79,3776.32,154592464,3859.1685714286,1
 2007/06/07,3787.7,3891.4,3779.5,3890.8,153143200,3869.3685714286,1
 2007/06/08,3900.03,3935.79,3852.04,3913.14,149345872,3941.6657142857,1
 2007/06/11,3942,4000.42,3930.74,3995.68,143252448,3991.3957142857,1
 2007/06/12,4011.68,4073.18,3910,4072.14,163300224,4042.3314285714,1
 2007/06/13,4110.74,4193.45,4102.04,4176.48,183342912,4094.1242857143,1
 2007/06/14,4162.21,4179.73,4085.78,4115.21,155049008,4145.0357142857,1
 2007/06/15,4085.66,4152.54,4067.36,4132.87,132866752,4171.5557142857,1
 2007/06/18,4195.39,4267.74,4193.31,4253.35,157365888,4194.2242857143,-1
 2007/06/19,4247.75,4280.85,4209.58,4269.52,151253008,4182.0771428572,-1
 2007/06/20,4269.46,4312,4164.27,4181.32,152972080,4157.2014285714,-1
 2007/06/21,4170.89,4256.54,4147.05,4230.82,125672320,4134.4157142857,-1
 2007/06/22,4230.97,4249.43,4024.49,4091.45,134442320,4109.4514285714,-1
 2007/06/25,4102.79,4131.13,3912.42,3941.08,113366360,4058.6914285714,-1
 2007/06/26,3863.25,3976.19,3818.85,3973.37,112051552,4007.1742857143,-1
 2007/06/27,3985.72,4090.72,3948.29,4078.6,110489920,3950.8128571429,-1
 2007/06/28,4080.19,4113.28,3912.81,3914.2,112429664,3923.4228571429,-1
 2007/06/29,3824.29,3919.34,3779.81,3820.7,96644496,3905.5785714286,-1
 2007/07/02,3800.23,3859.86,3724.19,3836.29,82022528,3854.5071428572,1
 2007/07/03,3854.72,3906.76,3821.46,3899.72,79514768,3812.0428571429,1
 2007/07/04,3906.01,3916.48,3800.27,3816.17,63467272,3807.6171428572,1
 2007/07/05,3769.64,3778.4,3614.53,3615.87,72647520,3812.2342857143,1
 2007/07/06,3599.82,3785.35,3563.54,3781.35,90470432,3816.4385714286,1
 2007/07/09,3809.67,3900.9,3782.73,3883.22,92260752,3818.7628571429,1
 2007/07/10,3895.91,3929.42,3841.8,3853.02,84396720,3832.7957142857,1
 2007/07/11,3837.8,3879.29,3812.14,3865.72,57448156,3862.2314285714,1
 2007/07/12,3874.04,3925.6,3861.04,3915.99,60982960,3878.6371428572,1
 2007/07/13,3920.83,3935.51,3878.18,3914.4,49445316,3885.3285714286,1
 2007/07/16,3920.65,3931.87,3820.57,3821.92,51030064,3893.8885714286,1
 2007/07/17,3809.56,3919.78,3767.22,3896.19,51964368,3921.4785714286,1
 2007/07/18,3880.85,3971.61,3861.91,3930.06,68614504,3963.96,1
 2007/07/19,3918.54,3947.33,3887.59,3912.94,52345744,4006.2357142857,1
 2007/07/20,3918.41,4062.12,3918.41,4058.85,91267592,4077.9571428572,1
 2007/07/23,4091.24,4220.32,4091.24,4213.36,131279408,4142.2814285714,1
 2007/07/24,4238.32,4284.83,4192.72,4210.33,118219296,4201.61,1
 2007/07/25,4212.95,4325.38,4212.23,4323.97,101035392,4277.0142857143,1
 2007/07/26,4347.78,4371.51,4304.19,4346.46,105949936,4335.8971428572,1
 2007/07/27,4315.37,4357.34,4268.79,4345.36,107030224,4348.3542857143,1
 2007/07/30,4348.61,4450.19,4345.79,4440.77,120484576,4376.5542857143,1
 2007/07/31,4432.27,4476.63,4379.2,4471.03,115771600,4410.3828571429,1
 2007/08/01,4488.77,4502.3,4284.87,4300.56,135178320,4450.6185714286,1
 2007/08/02,4316.57,4431.85,4290.81,4407.73,105276536,4494.3142857143,1
 2007/08/03,4440.98,4562.69,4438.96,4560.77,123848528,4526.0842857143,1
 2007/08/06,4600.12,4629.97,4564.31,4628.11,120282864,4566.5228571429,1
 2007/08/07,4642.01,4687.44,4581.29,4651.23,122949080,4630.6385714286,1
 2007/08/08,4614.59,4711.32,4568.69,4663.16,124960200,4689.5428571429,1
 2007/08/09,4658.59,4768.89,4658.59,4754.1,102770616,4734.1171428572,1
 2007/08/10,4745.18,4769.62,4640.77,4749.37,108841808,4768.6557142857,1
 2007/08/13,4768.62,4872.55,4728.89,4820.06,120527640,4784.9728571429,1
 2007/08/14,4820.15,4876.85,4789.9,4872.79,96606568,4784.0314285714,1
 2007/08/15,4875.51,4916.31,4762.72,4869.88,97385432,4805.5671428572,1
 2007/08/16,4845.02,4845.02,4710.31,4765.45,96274512,4834.9728571429,1
 2007/08/17,4733.14,4814.37,4646.43,4656.57,98503168,4857.8328571429,1
 2007/08/20,4773.83,4906,4758.4,4904.85,105778968,4880.6471428572,1
 2007/08/21,4944.21,4982.98,4917.82,4955.21,109315336,4914.6171428572,1
 2007/08/22,4876.35,4999.19,4861.27,4980.08,113919032,4969.57,1
 2007/08/23,5002.84,5050.38,4968.33,5032.49,105134608,5046.4442857143,1
 2007/08/24,5070.65,5125.36,5052.24,5107.67,117365472,5075.67,1
 2007/08/27,5144.82,5192.06,5092.08,5150.12,126400120,5106.0514285714,1
 2007/08/28,5134.14,5209.51,5058.45,5194.69,113092496,5140.1585714286,1
 2007/08/29,5147.71,5204.53,5063.41,5109.43,108612232,5181.3828571429,1
 2007/08/30,5144.11,5186.53,5109.66,5167.88,108045264,5208.0071428572,1
 2007/08/31,5184.09,5235.16,5158.37,5218.83,109605008,5230.95,1
 2007/09/03,5257.78,5327.54,5257.78,5321.06,133857768,5259.3742857143,1
 2007/09/04,5333.4,5357.93,5265,5294.04,128323464,5283.3385714286,-1
 2007/09/05,5296.07,5337.93,5223.67,5310.72,103939664,5310.1114285714,-1
 2007/09/06,5336.67,5412.32,5314.34,5393.66,113969624,5295.1314285714,-1
 2007/09/07,5381.19,5405.36,5269.25,5277.18,127017512,5273.9271428572,-1
 2007/09/10,5208.32,5356.86,5169.9,5355.29,107961616,5271.0057142857,-1
 2007/09/11,5362.94,5395.04,5093.92,5113.97,116636864,5271.2142857143,1
 2007/09/12,5092.58,5192.3,5025.34,5172.63,102822616,5275.1757142857,1
 2007/09/13,5193.41,5276.77,5178.87,5273.59,91614920,5296.3228571429,1
 2007/09/14,5290.26,5324.44,5201.85,5312.18,99322792,5302.0342857143,1
 2007/09/17,5309.06,5427.17,5307.77,5421.39,111422096,5352.9042857143,1
 2007/09/18,5446.73,5458.58,5339.92,5425.21,109220616,5393.1957142857,1
 2007/09/19,5439.02,5447.36,5336.07,5395.27,93804928,5423.3985714286,1
 2007/09/20,5408.48,5482.42,5396.11,5470.06,90807112,5439.6414285714,1
 2007/09/21,5482.51,5489.07,5363.35,5454.67,96895392,5427.8028571429,1
 2007/09/24,5469.84,5506.06,5404.42,5485.01,85233552,5425.5442857143,1
 2007/09/25,5500.27,5509.23,5396.48,5425.88,100471912,5447.9771428571,1
 2007/09/26,5407.83,5463.9,5320.02,5338.52,67026984,5479.79,1
 2007/09/27,5338.11,5411.19,5306.82,5409.4,61922896,5517.1071428571,1
 2007/09/28,5461.58,5560.42,5461.58,5552.3,87960768,5558.0285714286,1
 2007/10/08,5683.31,5729.96,5620,5692.75,103405184,5627.65,1
 2007/10/09,5678.91,5725.41,5628.35,5715.89,88078376,5708.3271428571,1
 2007/10/10,5742.65,5860.86,5727.24,5771.46,99312376,5796.9971428571,1
 2007/10/11,5798.39,5914.77,5755.99,5913.23,99988920,5874.1057142857,1
 2007/10/12,5950.9,5959.36,5658.81,5903.26,126678688,5923.1814285714,1
 2007/10/15,5934.77,6039.04,5866.13,6030.09,105007744,5938.8085714286,-1
 2007/10/16,6056.95,6124.04,6040.71,6092.06,101170960,5945.4642857143,-1
 2007/10/17,6057.43,6088.89,5982.2,6036.28,80798312,5910.3357142857,-1
 2007/10/18,6031.92,6055.47,5804.97,5825.28,81018544,5891.7828571429,-1
 2007/10/19,5869.12,5932.11,5766.86,5818.05,60831932,5865.0714285714,-1
 2007/10/22,5742.79,5804.84,5654.91,5667.33,59636624,5789.4042857143,1
 2007/10/23,5660.07,5776.02,5574.84,5773.39,63479044,5725.5971428571,1
 2007/10/24,5804.02,5906.69,5793.56,5843.11,67226640,5714.5571428571,1
 2007/10/25,5794.22,5819.88,5546.04,5562.39,79283680,5725.8628571429,1
 2007/10/26,5498.86,5628.83,5462.01,5589.63,57016416,5766.9257142857,1
 2007/10/29,5641.98,5750.25,5617.98,5748,54026792,5787.0542857143,1
 2007/10/30,5769.2,5899.65,5701.34,5897.19,58587408,5777.7257142857,-1
 2007/10/31,5984.71,6002.12,5871.48,5954.77,78533120,5788.02,-1
 2007/11/01,5978.94,6005.13,5912.5,5914.29,71435584,5780.44,-1
 2007/11/02,5812.46,5860.59,5740.4,5777.81,67470696,5759.5514285714,-1
 2007/11/05,5748.18,5787.23,5603.47,5634.45,72512032,5678.5271428571,-1
 2007/11/06,5593.35,5649.75,5510.16,5536.57,50246316,5587.2085714286,-1
 2007/11/07,5565.65,5610.95,5469.76,5601.78,47346436,5483.4142857143,-1
 2007/11/08,5559.15,5559.15,5328.2,5330.02,55206616,5394.8871428571,-1
 2007/11/09,5276.01,5382.7,5217.63,5315.54,52217372,5363.2071428571,-1
 2007/11/12,5181.17,5250.08,5032.58,5187.73,58538972,5338.7357142857,-1
 2007/11/13,5239.34,5311.7,5085.44,5158.12,54510380,5297.9485714286,1
 2007/11/14,5246.57,5414.61,5165.06,5412.69,57122512,5289.3485714286,-1
 2007/11/15,5391.02,5453.74,5338.9,5365.27,51908540,5286.2285714286,-1
 2007/11/16,5273.08,5335.51,5224.31,5316.27,40227144,5290.0142857143,-1
 2007/11/19,5325.3,5333.09,5240.42,5269.82,44342348,5265.1628571429,-1
 2007/11/20,5230.74,5338.17,5158.54,5293.7,52475392,5210.7971428571,-1
 2007/11/21,5307.79,5344.93,5206.57,5214.23,45097708,5152.7371428571,-1
 2007/11/22,5113.88,5154.86,4969.89,4984.16,43787228,5087.7142857143,-1
 2007/11/23,4946.26,5034.23,4896.99,5032.13,33460438,5021.0814285714,-1
 2007/11/26,5102.53,5124.89,4952.43,4958.85,40917656,4979.6,-1
 2007/11/27,4919.91,4947.08,4857.04,4861.11,33555404,4930.6785714286,-1
 2007/11/28,4870.84,4907.76,4778.73,4803.39,35763720,4914.1714285714,1
 2007/11/29,4870.86,5011.19,4814.78,5003.33,55397688,4897.5657142857,1
 2007/11/30,4993.74,4993.74,4861.86,4871.78,47820972,4909.5371428571,1
 2007/12/03,4838.56,4899.67,4798.01,4868.61,56402408,4934.3885714286,1
 2007/12/04,4882.15,4971.4,4882.15,4915.89,46273728,4975.5842857143,1
 2007/12/05,4917.37,5052.75,4893.32,5042.65,58583332,4998.24,1
 2007/12/06,5055.83,5065.51,4995.47,5035.07,46471040,5041.5685714286,1
 2007/12/07,5038.48,5096.8,5021.37,5091.76,53468168,5073.9871428571,-1
 2007/12/10,5010.83,5168.76,4990.72,5161.92,77063984,5080.0085714286,-1
 2007/12/11,5180.54,5209.71,5103.75,5175.08,72219512,5075.0457142857,-1
 2007/12/12,5148.25,5149.93,5054.56,5095.54,76128968,5052.43,-1
 2007/12/13,5078.18,5095.15,4954.36,4958.04,71958696,5015.9171428571,-1
 2007/12/14,4899.75,5011.2,4860.16,5007.91,56960272,4984.4685714286,-1
 2007/12/17,5007.29,5007.35,4874.62,4876.76,67238512,4965.6771428571,1
 2007/12/18,4856.47,4905.49,4812.16,4836.17,43298096,4966.5685714286,1
 2007/12/19,4878.07,4960.42,4868.35,4941.78,61679672,5006.0285714286,1
 2007/12/20,4965.29,5050.79,4923.29,5043.54,63605152,5033.6385714286,1
 2007/12/21,5017.19,5112.39,5013.76,5101.78,73200008,5084.58,1
 2007/12/24,5132.91,5284.34,5104.65,5234.26,94815112,5152.1114285714,1
 2007/12/25,5233.17,5254.4,5178.8,5201.18,76475232,5197.7942857143,1
 2007/12/26,5209.04,5262.59,5158.76,5233.35,80088944,5230.5471428571,1
 2007/12/27,5248.22,5316.52,5203.5,5308.89,94039664,5261.7014285714,1
 2007/12/28,5320.01,5336.5,5248.69,5261.56,82217576,5279.8885714286,1
 2008/01/02,5265,5295.02,5201.89,5272.81,81791592,5307.34,1
 2008/01/03,5269.8,5321.46,5211.05,5319.86,103194984,5329.2228571429,1
 2008/01/04,5328.41,5372.46,5318.46,5361.57,85831464,5347.3542857143,1
 2008/01/07,5357.45,5403.35,5332.6,5393.34,97223912,5375.2085714286,1
 2008/01/08,5414.56,5480.07,5344.65,5386.53,111114400,5405.4757142857,1
 2008/01/09,5365.22,5437.76,5346.85,5435.81,81411632,5430.91,-1
 2008/01/10,5449.16,5483.83,5407.31,5456.54,100051168,5442.6557142857,-1
 2008/01/11,5471.39,5500.06,5423.81,5484.68,92103360,5427.98,-1
 2008/01/14,5507.58,5522.78,5456.93,5497.9,82321216,5394.4228571429,-1
 2008/01/15,5503.93,5505.04,5405.6,5443.79,85666024,5357.9514285714,-1
 2008/01/16,5395.28,5396.04,5288.77,5290.61,96406640,5280.5085714286,-1
 2008/01/17,5235.91,5312.29,5039.79,5151.63,106100856,5148.3757142857,-1
 2008/01/18,5141.37,5187.6,5093.13,5180.51,72624776,5034.8257142857,-1
 2008/01/21,5188.79,5200.93,4891.29,4914.44,81211696,4931.1028571429,-1
 2008/01/22,4818,4818,4511.95,4559.75,102336560,4855.5428571429,-1
 2008/01/23,4572.9,4705.07,4510.5,4703.05,94634128,4750.9228571429,-1
 2008/01/24,4753.44,4767.8,4625.46,4717.73,95262912,4647.6985714286,-1
 2008/01/25,4716.98,4806.89,4657.71,4761.69,81812176,4576.7571428571,-1
 2008/01/28,4720.56,4720.56,4409.08,4419.29,73884920,4551.5628571429,-1
 2008/01/29,4426.27,4517.6,4389.52,4457.94,54178264,4496.9514285714,-1
 2008/01/30,4505.63,4554.34,4330.7,4417.85,60245520,4490.4428571429,1
 2008/01/31,4408.02,4487.32,4368.3,4383.39,47769544,4467.3014285714,1
 2008/02/01,4388.25,4411.7,4195.75,4320.77,63638132,4477.5057142857,1
 2008/02/04,4415.02,4672.21,4415.02,4672.17,69643008,4490.9885714286,1
 2008/02/05,4622.54,4662.97,4550.43,4599.7,57392924,4502.3142857143,1
 2008/02/13,4525.03,4547.54,4454.64,4490.72,39957596,4528.7085714286,1
 2008/02/14,4527.05,4576.98,4507.94,4552.32,37729952,4577.7828571429,1
 2008/02/15,4523.79,4523.79,4431.46,4497.13,44143680,4562.7628571429,1
 2008/02/18,4546.75,4601.22,4517.6,4568.15,59066104,4552.4028571429,-1
 2008/02/19,4582.28,4665.55,4544.94,4664.29,64059076,4535.1985714286,-1
 2008/02/20,4682.59,4695.8,4556.81,4567.03,70769216,4483.8,-1
 2008/02/21,4534.17,4568.21,4452.67,4527.18,64048600,4446.8071428571,-1
 2008/02/22,4500.38,4500.38,4333.03,4370.29,71599536,4413.3642857143,-1
 2008/02/25,4370.19,4391.33,4182.77,4192.53,62083392,4361.2528571429,-1
 2008/02/26,4302.73,4331.64,4123.31,4238.18,60116848,4330.04,1
 2008/02/27,4256.53,4360.7,4222.46,4334.05,53809632,4317.3385714286,1
 2008/02/28,4343.28,4344.93,4265.5,4299.51,50053344,4312.3614285714,1
 2008/02/29,4293.53,4364.81,4275.9,4348.54,50376736,4326.6642857143,-1
 2008/03/03,4323.7,4456.96,4279.35,4438.27,82300320,4344.2085714286,-1
 2008/03/04,4454.18,4472.15,4321.27,4335.45,90624112,4339.4185714286,-1
 2008/03/05,4316.25,4352.82,4210.96,4292.65,77604472,4317.5314285714,-1
 2008/03/06,4310.35,4427.5,4260.79,4360.99,87987784,4291.4371428571,-1
 2008/03/07,4315.81,4341.29,4265.83,4300.52,58950768,4238.8442857143,-1
 2008/03/10,4265.61,4265.61,4120.53,4146.3,69931288,4186.8171428571,-1
 2008/03/11,4121.65,4165.92,4063.47,4165.88,54501736,4139.6771428571,-1
 2008/03/12,4254.67,4272.98,4068.78,4070.12,61516848,4062.4,-1
 2008/03/13,4033.32,4055.45,3902.25,3971.26,68400880,3972.1685714286,-1
 2008/03/14,3956.75,4000.78,3891.7,3962.67,45002552,3917.2114285714,-1
 2008/03/17,3941.26,3941.26,3813,3820.05,53709176,3865.5214285714,-1
 2008/03/18,3789.56,3862.77,3607.25,3668.9,65893996,3826.4442857143,-1
 2008/03/19,3746.05,3813.89,3677.82,3761.6,68380480,3777.1485714286,-1
 2008/03/20,3721.5,3857.62,3516.33,3804.05,81305176,3729.57,-1
 2008/03/21,3790.11,3838.06,3746.4,3796.58,69849408,3699.1142857143,-1
 2008/03/24,3830.35,3840.48,3624.94,3626.19,63887304,3662.3414285714,-1
 2008/03/25,3559.94,3659.21,3521.53,3629.62,57290500,3636.42,-1
 2008/03/26,3644.13,3698.32,3591.11,3606.86,52152380,3589.0857142857,-1
 2008/03/27,3541.28,3541.28,3407.9,3411.49,62824512,3522.3114285714,-1
 2008/03/28,3378.63,3590.75,3357.23,3580.15,72072280,3482.5528571429,-1
 2008/03/31,3465.91,3555.82,3445.56,3472.71,54362680,3456.3557142857,-1
 2008/04/01,3461.08,3493.13,3308.9,3329.16,63121928,3455.3214285714,-1
 2008/04/02,3370.6,3464.53,3283.64,3347.88,76998640,3484.0428571429,1
 2008/04/03,3323.43,3456.95,3271.29,3446.24,64333600,3460.2942857143,1
 2008/04/07,3418.52,3613.48,3386.51,3599.62,74804896,3460.1557142857,-1
 2008/04/08,3604.26,3656.96,3563.85,3612.54,80011840,3483.5457142857,-1
 2008/04/09,3585.85,3606.89,3413.07,3413.91,74064056,3476.23,-1
 2008/04/10,3378.14,3474.31,3344.87,3471.74,55639804,3462.2457142857,-1
 2008/04/11,3498.55,3517.82,3462.14,3492.89,51120848,3418.2428571429,-1
 2008/04/14,3419.05,3427.88,3285.3,3296.67,60440568,3362.5571428571,-1
 2008/04/15,3282.57,3349.76,3212.15,3348.35,53679176,3316.9514285714,-1
 2008/04/16,3349.93,3363.22,3283.08,3291.6,48882912,3266.2714285714,-1
 2008/04/17,3286.41,3352.95,3180.2,3222.74,53155272,3216.9714285714,-1
 2008/04/18,3200.57,3203.71,3078.17,3094.67,51886324,3214.3514285714,1
 2008/04/21,3305.15,3305.17,3073.56,3116.98,75287832,3247.8771428571,1
 2008/04/22,3076.72,3148.73,2990.79,3147.79,58166392,3285.8985714286,1
 2008/04/23,3116.41,3296.72,3089.89,3278.33,78084672,3321.8957142857,1
 2008/04/24,3539.87,3593.2,3461.64,3583.03,169669168,3383.1442857143,1
 2008/04/25,3572.55,3658.55,3527.84,3557.75,154200064,3465.4485714286,1
 2008/04/28,3497.38,3530.91,3460.25,3474.72,88413248,3553.0514285714,1
 2008/04/29,3457.35,3544.23,3453.28,3523.41,76591712,3618.0757142857,1
 2008/04/30,3545.57,3705.09,3543.02,3693.11,129116720,3617.5214285714,1
 2008/05/05,3739.8,3768.22,3696.7,3761.01,114998520,3631.6771428571,-1
 2008/05/06,3735.85,3786.02,3680.99,3733.5,112059712,3651.5014285714,-1
 2008/05/07,3716.45,3774.07,3577.99,3579.15,103084976,3666.2971428571,-1
 2008/05/08,3538.92,3658.05,3523.02,3656.84,84183656,3647.3157142857,-1
 2008/05/09,3682.96,3693.16,3552.47,3613.49,98179832,3632.5185714286,-1
 2008/05/12,3548.61,3668.86,3521.88,3626.98,88341688,3618.7785714286,-1
 2008/05/13,3515.71,3615.06,3508.32,3560.24,100877256,3625.2185714286,-1
 2008/05/14,3549.67,3661.97,3549.67,3657.43,98320936,3617.7785714286,-1
 2008/05/15,3676.84,3706.72,3636.22,3637.32,90776040,3593.4457142857,-1
 2008/05/16,3637.64,3661.07,3582.5,3624.23,69987384,3581.6185714286,-1
 2008/05/19,3615.59,3624.84,3563.61,3604.76,52545784,3570.96,-1
 2008/05/20,3601.55,3632.01,3432.38,3443.16,73766928,3544.6257142857,-1
 2008/05/21,3414.34,3560.53,3355.08,3544.19,83767520,3505.6571428571,-1
 2008/05/22,3493.07,3558.02,3469.79,3485.63,74141040,3470.1114285714,-1
 2008/05/23,3473.8,3521.39,3435.84,3473.09,64827600,3449.2928571429,-1
 2008/05/26,3442.29,3443.99,3361.99,3364.54,58135104,3443.3328571429,-1
 2008/05/27,3355.11,3383.68,3333.95,3375.41,46791212,3427.4985714286,-1
 2008/05/28,3382.77,3486.33,3354.25,3459.03,58691656,3423.7,-1
 2008/05/29,3447.77,3481.73,3400.77,3401.44,55859472,3418.4585714286,-1
 2008/05/30,3414.25,3450.49,3390.88,3433.35,52321308,3419.2257142857,-1
 2008/06/02,3426.2,3483.61,3400.72,3459.04,52643064,3415.8314285714,-1
 2008/06/03,3456.58,3469.06,3409.23,3436.4,60382128,3397.3514285714,-1
 2008/06/04,3424.04,3428.47,3341.74,3369.91,52348532,3350.3357142857,-1
 2008/06/05,3355.93,3376.34,3326.54,3351.65,44932212,3291.8914285714,-1
 2008/06/06,3362,3371.28,3312.72,3329.67,37800212,3220.2471428571,-1
 2008/06/10,3202.11,3215.5,3045.06,3072.33,59388628,3139.1614285714,-1
 2008/06/11,3042.16,3064.2,2992.35,3024.24,54367536,3068.3314285714,-1
 2008/06/12,3011.56,3031.06,2900.12,2957.53,57426480,2988.7742857143,-1
 2008/06/13,2960.91,2976.45,2865.5,2868.8,46166400,2933.2657142857,-1
 2008/06/16,2876.29,2917.81,2811.72,2874.1,46746840,2887.0571428571,-1
 2008/06/17,2873.13,2893.47,2769.12,2794.75,48797884,2859.5571428571,-1
 2008/06/18,2772.37,2945.42,2729.71,2941.11,77755136,2831.3985714286,-1
 2008/06/19,2921.72,2921.72,2742.15,2748.87,65349652,2822.0014285714,-1
 2008/06/20,2811.08,2917.32,2695.63,2831.74,84863688,2826.4171428571,-1
 2008/06/23,2780.15,2813.14,2741.19,2760.42,46920520,2841.7171428571,-1
 2008/06/24,2747.32,2817.17,2728.83,2803.02,57185816,2814.1914285714,-1
 2008/06/25,2794.04,2910.48,2784.42,2905.01,74052208,2812.3671428571,-1
 2008/06/26,2904.09,2931.31,2851.12,2901.85,74487136,2786.6328571429,-1
 2008/06/27,2809.31,2822.26,2723.16,2748.43,70161208,2771.1057142857,-1
 2008/06/30,2724.4,2766.8,2693.4,2736.1,44112864,2756.8928571429,-1
 2008/07/01,2743.16,2753.33,2644.78,2651.6,45453360,2723.3042857143,1
 2008/07/02,2656.04,2700.9,2627.9,2651.73,45091524,2707.6685714286,1
 2008/07/03,2610.81,2746.37,2566.53,2703.53,77505648,2717.1714285714,1
 2008/07/04,2691.21,2713.48,2645.83,2669.89,62687236,2743.5214285714,1
 2008/07/07,2673.55,2801.53,2673.55,2792.4,86034032,2775.5,1
 2008/07/08,2805.61,2843.6,2754.62,2814.95,90256344,2804.7714285714,1
 2008/07/09,2838.86,2920.55,2838.86,2920.55,108666488,2829.7328571429,-1
 2008/07/10,2879.62,2952.04,2862.06,2875.45,100821680,2845.3842857143,-1
 2008/07/11,2863.81,2888.29,2821.31,2856.63,71766360,2833.0228571429,-1
 2008/07/14,2837.5,2895.3,2828.24,2878.26,60835796,2814.4271428571,-1
 2008/07/15,2886.11,2896.33,2769.91,2779.45,79053112,2794.1157142857,-1
 2008/07/16,2753.9,2765.15,2656.61,2705.87,68568856,2792.1114285714,1
 2008/07/17,2747.95,2773.28,2676.15,2684.78,58282336,2790.61,1
 2008/07/18,2711.74,2785.53,2665.91,2778.37,65602520,2784.8371428571,1
 2008/07/21,2759.88,2865.06,2745.64,2861.42,76770960,2803.5285714286,1
 2008/07/22,2852.44,2868.62,2830.76,2846.12,68271224,2826.2757142857,1
 2008/07/23,2870.93,2887.58,2831.11,2837.85,68438072,2857.4514285714,1
 2008/07/24,2861.81,2912.7,2849.1,2910.29,81197952,2867.7285714286,-1
 2008/07/25,2875.77,2888.58,2851.93,2865.1,68343504,2864.1928571429,-1
 2008/07/28,2883.76,2924.45,2883.76,2903.01,68579904,2854.1357142857,-1
 2008/07/29,2868.01,2868.01,2827.7,2850.31,63564360,2848.9885714286,-1
 2008/07/30,2884.59,2894.37,2822.19,2836.67,53884532,2824.91,-1
 2008/07/31,2844.65,2848,2774.1,2775.72,49622272,2800.0028571429,-1
 2008/08/01,2751.02,2830.76,2721.95,2801.82,55275272,2773.7685714286,-1
 2008/08/04,2782.99,2793.26,2738.85,2741.74,40568640,2756.2357142857,-1
 2008/08/05,2751.2,2762.26,2684.73,2690.75,46659852,2723.2428571429,-1
 2008/08/06,2711.6,2743.11,2678.86,2719.37,45442544,2679.5785714286,-1
 2008/08/07,2717.5,2742.71,2691.35,2727.58,44671092,2630.3471428571,-1
 2008/08/08,2724.43,2725.93,2595.92,2605.72,56105980,2588.1414285714,-1
 2008/08/11,2595.9,2601.5,2453.71,2470.07,54781004,2551.9028571429,-1
